ID_REF,GSM494556,GSM494557,GSM494558,GSM494559,GSM494560
233076_at,5.49875,5.80388,5.91983,5.97142,6.1734
233077_at,5.94445,6.30024,5.85775,6.30608,6.18282
233078_at,4.50108,4.99951,4.74105,5.77228,5.45277
233079_at,5.96163,5.88609,6.08683,6.01507,6.04285
233080_s_at,8.63304,8.8308,8.42648,7.99398,8.84831
233081_at,5.09879,5.69898,5.77678,4.87215,4.9946
233082_at,7.11678,6.10575,5.96103,6.88234,6.61034
233083_at,4.062,3.83508,4.0844,4.00593,3.76344
233084_s_at,3.64488,3.4698,3.61789,3.61843,3.92881
233085_s_at,6.42749,5.54852,7.21997,7.58276,7.49684
233086_at,3.81954,3.92817,3.86821,4.07837,4.08602
233087_at,5.36201,4.72168,5.86779,4.05958,3.76561
233088_at,4.74275,4.52746,4.44239,4.98237,4.87874
233089_at,6.1991,5.85405,6.32494,5.7255,5.51993
233090_at,5.33261,4.98322,7.1186,5.12218,5.47278
233091_at,5.51337,6.06326,5.39267,5.31252,5.46544
233092_s_at,3.70278,3.76072,3.71796,3.8525,4.14655
233093_s_at,10.0586,10.1391,10.0093,10.0262,9.88977
233094_at,4.03577,3.78259,4.01716,3.94843,4.10822
233095_at,4.03781,3.74704,3.93977,4.0082,3.80916
233096_at,4.02047,3.95202,3.92284,3.78259,4.06471
233097_x_at,3.80937,4.07992,4.11722,3.7445,3.75966
233098_s_at,3.98516,3.92935,3.84883,3.96715,3.9262
233099_at,4.66577,4.32481,4.3209,4.06038,4.24522
233100_at,5.03431,5.00821,5.15966,5.27941,5.26452
233101_at,6.88012,6.91601,7.65004,6.8268,6.7013
233102_at,4.10293,4.00112,3.81239,3.9444,3.87951
233103_at,6.0618,6.11044,6.95551,6.30514,6.24403
233104_at,4.97649,5.15871,4.88475,4.93108,5.15345
233105_at,4.20477,4.26036,3.92242,4.25256,4.2927
233106_at,4.16188,4.0128,4.52938,4.23733,4.14111
233107_at,6.05916,5.93991,5.6868,5.954,5.74873
233108_at,5.39519,5.84454,5.3117,5.11088,5.13552
233109_at,4.65647,4.23804,5.54227,4.26127,4.20989
233110_s_at,6.42139,7.29317,7.2271,7.5747,7.90867
233111_at,6.17782,6.50682,6.30263,6.03422,6.01671
233112_at,8.43307,6.11612,7.44377,5.91219,5.97214
233113_at,4.13802,4.10408,3.8998,4.02047,4.09191
233114_at,4.59734,4.95862,4.52551,4.43884,4.19728
233115_at,3.65787,3.4893,4.0844,3.6311,3.67373
233116_at,7.01791,7.336,8.00627,7.08135,7.24443
233117_at,4.94325,4.9882,4.60436,4.66455,4.54876
233118_at,3.41715,3.53473,3.43404,3.54969,3.44061
233119_at,4.80741,4.7493,4.78312,5.26929,5.52168
233120_at,4.31368,3.74004,3.72596,3.71885,3.73964
233121_at,5.37121,5.09627,4.993,5.38056,5.23363
233122_at,4.86733,4.96566,5.72375,5.93816,5.20999
233123_at,6.47415,6.49257,7.32563,6.50038,6.16885
233124_s_at,8.13318,8.47972,7.92841,8.61373,8.24628
233125_at,4.98198,5.23024,4.8022,5.12549,5.07752
233126_s_at,4.17049,4.58881,4.11379,4.34718,4.48597
233127_at,4.91673,5.25582,5.02128,4.72487,4.5464
233128_at,6.0454,5.83227,5.58322,5.59834,5.64952
233129_at,5.27874,5.04545,5.70754,5.07662,5.15234
233130_at,7.70407,5.3488,6.00646,5.26777,5.02172
233131_at,5.68338,5.88379,5.84047,5.66808,5.54297
233132_at,7.19777,7.26422,7.83386,8.38959,7.75526
233133_at,3.45678,3.69894,3.40049,3.39139,3.47568
233134_at,4.50068,4.49189,4.50533,4.98228,4.87048
233135_at,5.57267,6.09749,5.92097,5.75238,5.73999
233136_at,3.72464,3.65619,3.71963,3.34343,3.5878
233137_at,6.31562,6.36132,6.05066,6.09831,6.10381
233138_at,5.88288,6.19524,6.16238,6.18454,5.98635
233139_at,3.69171,3.79984,3.89716,3.98247,3.96924
233140_s_at,6.91981,7.23118,6.79483,6.21366,6.53983
233141_s_at,5.53163,6.18594,6.03237,5.43699,5.8803
233142_at,4.1856,4.33653,4.64432,4.41891,4.52962
233143_at,6.10033,5.94403,5.74147,5.92162,5.92644
233144_s_at,5.88209,5.60848,5.4723,5.57817,5.63289
233145_at,5.64537,6.02725,6.11329,5.402,5.38322
233146_at,5.1628,5.10795,5.02301,4.99714,4.85434
233147_at,4.16597,4.50991,4.16929,4.16246,4.30933
233148_at,5.84135,5.82522,6.01216,5.73294,6.00703
233149_at,5.27063,5.42987,5.5641,5.55604,5.71852
233150_at,3.47729,3.65171,3.46967,3.61386,3.77782
233151_s_at,5.50979,5.84593,5.74749,5.22715,5.3488
233152_x_at,4.90744,4.99752,5.42752,4.31409,4.68486
233153_at,3.97887,4.05611,4.13399,4.10726,4.37847
233154_at,4.20146,4.26539,4.46388,4.09696,4.35624
233155_at,4.61053,4.81526,4.89104,5.01823,4.70559
233156_at,4.17327,4.13949,4.00095,4.29353,4.00811
233157_x_at,5.4511,5.87201,5.625,6.58243,5.76158
233158_at,4.64657,5.15042,5.46254,4.75675,5.04211
233159_at,5.10672,5.44294,5.06925,5.2439,5.2046
233160_at,3.84962,4.01841,4.07701,4.07544,3.66901
233161_at,6.97253,6.75017,7.65067,5.93738,6.28526
233162_at,4.49625,4.06141,4.44972,4.24642,4.19247
233163_at,4.09925,3.88425,3.91818,4.44913,4.15671
233164_x_at,6.86541,6.65647,6.74966,6.33682,6.30941
233165_at,6.18889,6.28505,6.00603,6.07401,6.15012
233166_at,3.49262,3.79879,3.5226,3.53523,3.65443
233167_at,6.31571,7.36022,7.16583,8.18262,7.51265
233168_s_at,8.25258,8.72869,9.26498,9.47525,9.10119
233169_at,4.72257,4.30823,4.58207,4.40442,4.49902
233170_at,3.5556,3.45219,3.6682,6.85742,3.4616
233171_at,4.08268,4.2395,4.09941,4.13747,4.2001
233172_at,4.51193,4.05232,4.32857,4.59274,4.65167
233173_x_at,8.75262,8.60577,9.0562,8.5369,8.62923
233174_at,4.19348,4.09545,4.14256,5.24417,4.28252
233175_at,3.79233,4.57714,4.00802,4.11537,4.46096
233176_at,5.60415,5.93947,5.17687,7.49515,6.74483
233177_s_at,9.73047,9.3044,8.16884,10.1605,10.3958
233178_at,5.22086,4.60502,4.61999,5.23865,5.06953
233179_x_at,8.37952,8.52011,8.30538,7.94661,8.23503
233180_at,5.48966,4.51146,6.15178,4.73613,4.44934
233181_at,5.34394,4.95226,5.424,5.5053,5.05519
233182_x_at,4.96326,5.35058,5.19571,4.86679,5.03721
233183_at,4.04857,3.60314,3.54997,3.72155,4.13923
233184_at,3.94964,3.91298,3.62574,3.98028,3.72928
233185_at,5.29391,5.26675,5.03879,4.85726,5.42303
233186_s_at,7.44679,8.06958,7.84056,7.99584,7.89804
233187_s_at,3.98324,4.09007,3.93037,4.22289,4.06646
233188_at,4.31368,4.72025,4.61628,4.62512,4.40039
233189_at,5.19039,5.58458,5.11316,5.4141,5.22343
233190_at,4.19701,4.31988,4.26154,4.51591,4.47099
233191_at,4.14774,3.7639,3.94645,4.64528,4.76749
233192_s_at,4.58983,4.82206,4.5458,4.84062,4.57361
233193_x_at,6.3639,6.50894,7.01311,5.98187,6.03431
233194_at,3.85896,4.27018,3.87951,3.94617,3.99256
233195_at,6.25811,5.93624,6.03002,6.00435,5.80354
233196_at,5.56029,5.75393,5.73833,5.24381,5.47484
233197_at,5.18848,4.98428,5.14233,5.6587,5.97054
233198_at,7.7678,8.06241,7.9381,7.95489,7.23573
233200_at,5.4332,5.19962,5.49796,5.16349,5.22542
233201_at,4.30632,4.39876,4.19712,4.31539,4.18636
233202_at,3.39254,3.35617,3.37595,3.46804,3.69375
233203_at,4.62257,4.75131,4.57646,5.3023,5.16172
233204_at,4.04606,4.06162,4.3675,4.59628,5.89131
233205_at,4.0813,4.69204,3.98681,5.73284,4.55309
233206_at,6.52445,6.41954,5.86583,6.8259,6.84285
233207_at,4.45053,3.99422,4.30897,4.14946,3.95755
233208_x_at,7.24643,7.14143,6.08881,6.98181,7.31206
233209_at,5.62101,5.30582,5.42172,5.5701,5.22849
233210_at,4.64146,4.03727,5.37092,4.16044,4.43769
233211_at,4.77553,5.22926,4.42377,4.4615,4.80462
233212_at,5.41054,5.26847,5.49563,5.89896,5.63801
233213_at,4.39674,4.1801,4.56057,4.13399,3.93994
233214_at,6.7555,7.40339,7.83873,6.03312,6.56287
233215_s_at,5.92926,6.17912,5.46717,5.63998,5.86332
233216_at,4.45138,4.10592,4.12031,4.14764,4.53899
233217_at,6.34326,5.81224,5.49769,5.83227,5.91119
233218_at,5.83663,5.77954,5.29211,5.42438,5.4371
233219_at,8.54207,6.55622,8.40141,5.32085,5.4782
233220_at,4.99122,5.0231,4.78582,4.78971,5.04983
233221_at,5.78253,5.86151,5.45939,5.09843,5.26806
233222_at,4.0541,3.98324,4.24975,4.16349,4.25091
233223_at,8.90103,8.35532,9.67721,6.94533,7.12631
233224_at,4.7292,4.81993,5.47076,4.46638,4.20002
233225_at,5.744,5.49031,5.41992,5.11807,4.92706
233226_at,4.50625,4.8489,5.51611,4.2347,4.20288
233227_at,3.85953,4.13729,3.97421,4.15261,3.79292
233228_at,8.30895,6.73362,8.07439,5.17939,5.5601
233229_at,4.65694,4.05625,4.64139,4.21361,4.2389
233230_s_at,5.82776,5.26376,5.23779,3.8131,4.63735
233231_at,4.40921,3.93236,4.08969,3.66363,3.58516
233232_at,5.15937,5.34736,5.10699,4.74923,5.07866
233233_at,5.17908,6.0739,4.41725,5.94648,6.49808
233234_at,4.85896,4.95907,4.7212,5.11923,4.63182
233235_x_at,7.34477,7.32724,7.18429,6.83063,7.09144
233236_at,7.02686,6.76444,6.62721,6.71002,6.36427
233237_at,4.34665,4.69746,4.00505,4.38211,3.95451
233238_s_at,3.94964,4.10007,4.62512,5.68031,4.00095
233239_at,3.89825,3.80304,4.16009,3.58579,3.70424
233240_at,4.24984,4.34526,4.44592,4.6723,4.2756
233241_at,4.45886,3.63325,4.64325,3.73679,4.27598
233242_at,5.19083,5.52035,4.53777,4.92123,5.23033
233243_at,5.99927,6.28276,6.40027,5.7928,5.81369
233244_at,5.97313,6.34542,6.56236,6.71156,6.46822
233245_at,5.15156,4.92268,5.15913,4.8876,5.00082
233246_at,4.65712,4.61657,5.01971,4.38086,4.58655
233247_x_at,4.53423,3.96748,3.93275,4.13781,4.28151
233248_at,3.8615,4.17132,4.10081,4.0574,4.09097
233249_at,6.1734,5.78707,7.23222,5.39846,5.52647
233250_x_at,5.73009,6.37565,5.71159,5.95886,5.79156
233251_at,5.27339,4.61802,4.58518,4.13328,4.36554
233252_s_at,8.05685,7.24483,6.5433,7.29683,7.73053
233253_at,3.8221,3.93584,3.61588,3.86748,3.76229
233254_x_at,6.72515,6.88539,8.30952,5.83654,5.7464
233255_s_at,6.64096,6.22202,6.22599,6.40017,5.94171
233256_at,5.52657,5.29452,5.21708,5.22343,4.99924
233257_at,4.11675,4.27687,4.24452,4.35025,4.55506
233258_at,5.92501,6.04039,6.12614,5.75298,5.65146
233259_at,4.49799,4.50794,5.11797,4.71049,4.22577
233260_at,3.83855,3.60561,3.65658,3.88387,3.56042
233261_at,3.32047,3.33204,3.71107,3.4682,3.35482
233262_at,3.73295,3.6178,3.93378,3.73955,3.68169
233263_at,7.56628,5.56223,5.87193,5.22045,5.18106
233264_at,6.81348,6.27859,6.59659,6.38024,6.02023
233265_at,6.19482,6.2564,7.49232,5.91925,6.05099
233266_at,5.88806,5.81068,6.36262,6.07599,6.2564
233267_at,6.03081,5.91798,5.53595,6.39213,6.0911
233268_s_at,9.82429,9.52863,9.11733,10.1699,9.92092
233269_at,5.72264,4.42542,4.42884,4.82766,4.99562
233270_x_at,6.37028,6.09635,8.27535,5.67304,5.75155
233271_at,7.22723,5.86742,6.96941,5.34413,5.68329
233272_at,4.46684,4.26036,4.29772,4.60748,4.62891
233273_at,4.97019,4.34453,4.68598,4.45063,4.26511
233274_at,6.7963,7.2592,8.77672,6.67713,6.9145
233275_at,3.84607,4.12967,4.19763,4.06986,4.03353
233276_at,5.46544,5.70327,6.70964,5.25386,4.95936
233277_at,4.45986,4.96378,4.65949,4.623,4.75325
233278_at,5.70888,5.47126,5.19,5.22086,5.40075
233279_at,5.73611,5.59455,5.17282,5.27339,5.20138
233280_at,4.71134,5.17678,5.65476,3.82261,3.71971
233281_at,5.2937,5.83453,5.00379,4.96317,5.24201
233282_at,4.02871,4.11987,4.26627,3.98826,4.05116
233283_at,5.30419,4.5858,4.94087,4.67317,4.74598
233284_at,3.95545,3.89232,4.13291,4.129,3.97198
233285_at,4.60834,4.26036,4.57165,4.31703,4.02001
233286_at,5.39485,5.42382,5.63258,5.04405,5.16866
233287_at,7.51865,7.62551,7.62699,7.24643,7.53464
233288_at,4.7126,3.97776,3.95031,4.26273,4.22358
233289_at,5.68759,4.64897,5.23684,4.8918,4.31838
233290_at,3.89663,4.52727,4.83662,4.09257,3.90704
233291_at,4.21714,4.35455,4.22516,4.26011,4.20714
233292_s_at,6.32561,6.89823,6.81227,5.2483,4.79758
233293_at,5.15167,5.21728,4.95954,4.93243,4.85122
233294_at,5.74116,5.18839,5.47476,5.32116,5.26036
233295_at,3.28925,3.36106,3.29345,3.36538,3.41772
233296_x_at,8.65921,8.73292,10.0422,7.91347,7.55092
233297_s_at,3.56546,3.72393,3.86031,3.84618,3.68337
233298_at,3.87699,4.13566,4.12938,4.1113,4.41929
233299_at,6.07205,6.25755,6.12991,6.03765,6.21657
233300_at,7.48188,7.09536,9.03958,4.72633,5.97357
233301_at,4.90051,5.14796,5.17948,5.66763,5.73294
233302_at,4.81605,4.25724,5.46073,4.28788,4.22872
233303_at,6.39835,6.91611,6.91161,5.14666,4.94625
233304_at,4.5201,4.61522,4.96326,4.64812,4.38414
233305_at,3.55797,3.54969,3.58525,3.56272,3.68516
233306_at,5.91899,5.78175,5.7012,5.50184,5.84055
233307_x_at,7.7723,8.16114,7.65497,7.49561,7.63716
233308_at,5.13667,4.87972,5.13312,4.7386,4.79455
233309_at,5.73068,5.78225,5.99787,5.28917,4.97767
233310_at,5.34554,5.2905,5.20784,4.99291,4.91132
233311_at,4.07268,4.12978,4.17403,4.19263,3.98255
233312_at,4.00086,4.11252,3.99736,3.89173,3.67547
233313_at,6.61556,6.69974,7.79753,6.25269,6.20147
233314_at,5.95845,5.95095,7.8061,4.58207,5.0941
233315_at,6.41965,6.06272,6.15216,6.16379,6.27308
233316_at,3.88584,3.9419,3.98028,3.90516,3.99023
233317_at,4.75112,5.5498,6.48116,5.79836,5.24646
233318_at,3.68874,3.51023,3.41539,3.5363,3.53216
233319_x_at,6.90037,7.2153,8.46745,6.36427,6.07448
233320_at,3.70894,4.14523,4.26273,4.19896,5.40296
233321_x_at,4.95545,5.19247,5.29081,4.83489,5.161
233322_at,5.66024,5.66136,5.8249,4.82414,5.10329
233323_at,7.77069,6.85524,8.6973,6.39686,6.63291
233324_at,4.89504,4.95487,5.22577,4.86163,4.7525
233325_at,6.55361,6.19381,6.22711,6.30975,6.17066
233326_at,3.0427,3.29515,3.34742,3.53915,3.46533
233327_at,3.65798,3.64375,3.59434,3.6455,3.78865
233328_x_at,5.89655,5.79393,5.30488,5.48203,5.71945
233329_s_at,9.449,9.81405,9.44509,9.34214,9.07505
233330_s_at,4.06961,3.8583,4.01413,4.04347,3.76696
233331_at,5.0449,4.93623,5.2859,4.90245,5.07623
233332_at,4.07361,4.15222,3.89501,4.09793,4.04029
233333_x_at,7.13887,7.73386,8.43833,6.98662,6.97319
233334_x_at,9.166,9.42351,8.48489,8.23639,8.57573
233335_at,4.04282,4.1092,4.78689,4.03696,4.25441
233336_at,4.88073,5.01566,5.05865,4.56195,4.55671
233337_s_at,8.53116,10.3934,7.99163,8.79009,8.80946
233338_at,4.35782,4.0314,4.42706,5.47907,4.39095
233339_s_at,6.64317,6.67174,7.11748,6.09566,6.25777
233340_at,11.2155,4.75568,5.11554,4.33684,4.74647
233341_s_at,6.95914,7.26943,6.94742,7.41486,7.3959
233342_at,5.39502,5.15416,5.87006,5.07752,4.91721
233343_at,4.03696,4.0179,3.75381,3.79923,3.66697
233344_x_at,5.16388,5.22828,5.05241,4.91476,4.87606
233345_at,5.34625,5.0344,5.47568,5.59495,5.50895
233346_at,3.30549,3.80235,3.37061,3.42239,3.19223
233348_at,6.50481,5.92759,5.64097,6.13342,6.19246
233349_at,3.78771,4.1796,3.87372,3.79826,3.85572
233350_s_at,8.53987,8.50308,7.85674,8.11013,8.00122
233351_at,3.60059,4.03423,3.76969,3.92335,3.83602
233352_at,5.973,5.64998,5.70721,5.77179,5.82163
233353_at,4.39571,4.29428,4.52831,3.9918,4.04801
233354_at,7.19044,7.4083,8.19884,7.72882,7.74152
233355_at,5.11602,5.61262,5.28516,5.71074,6.29183
233356_at,5.21537,4.93364,4.79758,4.47505,4.6338
233357_at,6.91277,7.12947,6.68756,6.68265,6.62574
233358_at,6.04104,6.21928,6.34391,6.10413,6.43866
233359_at,6.07049,6.39162,6.75939,5.98615,5.77667
233360_at,4.28304,4.56287,5.23608,5.67112,5.16835
233361_at,5.75931,5.48791,5.67327,5.7471,5.43779
233362_at,5.43941,5.44949,5.40728,5.36986,5.5647
233363_at,4.53721,4.62755,4.47783,4.4142,4.63084
233364_s_at,5.79774,4.58171,7.88796,4.65433,5.11289
233365_at,8.1147,6.19228,7.89955,4.5526,4.58543
233366_at,3.46696,3.6156,3.2728,3.65953,3.66616
233367_at,4.32612,4.98418,4.90992,4.30039,4.27028
233368_s_at,5.12173,5.40463,4.76085,5.09355,4.77786
233369_at,7.5622,7.15335,8.59233,6.15594,6.70907
233370_at,5.04452,4.80156,5.46463,4.23939,4.38479
233371_at,4.50552,4.032,4.32119,5.01477,4.40598
233372_at,3.40446,3.42274,3.62178,3.29747,3.58023
233373_at,3.50109,3.56383,3.62697,3.84469,3.67438
233374_at,4.9405,4.78864,4.82454,5.09639,4.53028
233375_at,4.73399,7.85346,6.16306,7.05735,6.59567
233376_at,4.81053,4.51591,4.82022,4.88093,4.84108
233377_at,3.78619,4.17096,4.04565,3.87231,3.8503
233378_at,7.32961,7.55721,7.66763,7.09303,7.26199
233379_at,3.97924,3.45557,3.65371,3.99123,3.89359
233380_s_at,8.24032,8.73097,7.95144,8.46131,8.08255
233381_at,6.39858,6.40679,6.15482,6.13012,5.99718
233382_at,5.09289,5.12725,5.20044,5.42051,5.46701
233383_at,4.60805,4.64059,4.65657,4.78641,4.67996
233384_at,6.44517,6.76636,6.38511,6.38303,6.32177
233385_x_at,8.6991,8.83099,8.68343,8.17497,8.83838
233386_at,4.55881,4.32362,5.05259,4.31402,4.08204
233387_s_at,5.07673,5.38008,5.05062,5.23798,5.37543
233388_at,4.60998,4.4636,4.3799,4.4501,4.43545
233389_at,5.13147,5.04322,5.08979,4.8985,5.14796
233390_at,4.53423,4.50032,5.02893,4.61533,4.63284
233391_at,5.98094,5.86643,5.78861,6.1744,6.1062
233392_at,4.42473,5.87797,5.3337,3.76688,3.72928
233393_at,4.00326,3.60178,4.0844,4.58154,4.38873
233394_at,5.08196,5.26979,4.8774,4.89209,4.89496
233395_at,4.77911,5.44851,5.16008,4.77155,4.44332
233396_s_at,6.88337,5.75992,6.11117,6.2871,6.31671
233397_at,3.66769,3.61131,3.83394,3.77646,3.50377
233398_at,6.65366,6.84848,6.93006,7.01338,7.18162
233399_x_at,7.03851,7.37783,7.97827,6.68691,6.48611
233400_at,3.69992,3.84511,3.6116,3.93894,3.80458
233401_at,4.38096,4.48264,5.43818,4.48757,4.26373
233402_at,5.18864,5.45939,5.53039,4.82975,4.1341
233403_x_at,7.03021,6.10788,7.58853,6.40611,6.62036
233404_at,4.04371,3.71067,3.84736,3.69776,3.75046
233405_at,3.75563,4.42266,4.8392,3.43716,3.97491
233406_at,4.39702,3.94413,4.67206,3.65596,3.79975
233407_at,3.73304,3.55386,3.73368,3.30682,3.24663
233408_at,4.77974,4.91456,4.8665,4.70468,5.01999
233409_at,5.5406,5.85032,5.36623,5.31271,5.36319
233410_at,5.20378,5.22629,5.04527,5.0544,5.01418
233411_at,7.33488,7.15874,8.55205,7.00069,6.86999
233412_x_at,6.29257,7.26828,7.09965,6.56675,6.6977
233413_at,3.44719,3.42735,3.56606,3.60516,3.68206
233414_at,4.39524,4.84092,4.62312,4.57471,4.49096
233415_at,4.00964,3.59215,3.71896,3.49135,3.42751
233416_at,4.94357,5.27434,4.77881,5.49341,5.28041
233417_at,6.16697,5.13389,6.74637,5.18164,5.50922
233418_at,5.93765,6.18229,5.94977,6.2678,6.22516
233419_at,3.4641,3.49174,3.57114,3.47633,3.67723
233420_at,3.72659,3.79099,3.65248,3.70152,3.83448
233421_s_at,5.24773,5.46435,5.45558,5.23371,5.61666
233422_at,5.91907,5.94605,5.85639,5.988,6.36768
233423_at,3.90728,4.653,4.33663,4.34156,4.35602
233424_at,5.42598,5.55212,5.43922,5.25652,5.5053
233425_at,4.5559,4.68184,5.03915,4.06745,4.17631
233426_at,4.85067,4.41092,4.71672,4.74349,4.84459
233427_x_at,7.94406,8.23146,9.3781,7.51522,7.38307
233428_at,6.23517,5.70945,5.96003,5.26036,5.81131
233429_at,5.23904,5.14483,5.31687,5.33014,5.35496
233430_at,5.39318,6.21555,6.50716,6.40323,6.26992
233431_x_at,5.91014,5.79865,7.20854,5.63782,5.83598
233432_at,6.45484,6.25744,6.21333,6.21434,6.00885
233433_at,5.93557,5.9118,6.12338,6.13607,5.6853
233434_at,3.5234,3.67904,3.53982,3.47982,3.42361
233435_at,6.14367,6.36641,6.71512,5.80107,5.85821
233436_at,3.86888,3.73266,4.10303,3.48625,3.72928
233437_at,4.28473,4.27314,4.12948,4.41779,4.63797
233438_at,3.58023,3.65833,3.75627,3.3945,3.58739
233439_at,5.33808,5.74555,5.26016,5.05695,5.29009
233440_at,6.26136,6.21857,7.09198,5.94414,6.04954
233441_at,3.44432,3.59671,3.56779,3.67671,3.5966
233442_at,6.51589,6.1096,7.37891,5.10375,5.44359
233443_at,6.16062,5.87088,6.08036,6.03805,6.21524
233444_at,3.85284,3.8502,3.77412,3.94681,4.11712
233445_at,4.0541,4.1146,4.60475,4.14739,4.78214
233446_at,4.57479,4.59369,4.394,4.96478,4.71581
233447_at,4.90713,5.0471,4.81506,4.83909,4.74835
233448_s_at,4.54666,4.14756,4.6485,4.24433,4.53871
233449_at,6.93133,6.32895,8.25364,5.69593,6.14771
233450_at,6.26282,5.70689,6.04549,5.10973,4.97609
233451_at,7.16866,7.69743,7.11039,6.96513,6.92519
233452_at,4.94332,4.98302,4.80481,4.93261,5.12752
233453_at,4.35559,4.49499,4.73968,4.41881,4.66285
233454_at,6.23095,5.83622,5.88671,5.52571,6.01954
233455_at,4.55862,4.87696,4.6418,4.723,4.7065
233456_at,4.58128,5.18435,4.88527,4.47765,4.56363
233457_at,3.99906,4.1564,4.13802,4.00253,4.02889
233458_at,6.52862,6.43008,6.67801,6.25136,6.28644
233459_at,5.5737,5.60307,5.31098,5.70264,5.58352
233460_at,3.57467,3.51403,3.62697,3.32945,3.5234
233461_x_at,7.29376,6.29668,7.83957,7.21585,6.91601
233462_at,3.80838,3.54402,3.68623,4.04542,3.81186
233463_at,8.13148,4.15742,4.35821,4.2488,4.86008
233464_at,4.00802,3.79994,3.69128,3.48488,3.67193
233465_at,3.68541,3.68107,3.40678,3.64656,3.73782
233466_at,4.94305,4.96117,4.67189,5.005,4.50667
233467_s_at,6.54967,6.52381,6.7103,6.49371,6.59781
233468_at,3.65473,3.73761,3.85122,3.66569,3.78131
233469_at,5.4376,5.43474,5.42293,5.78376,5.07125
233470_at,5.68934,5.68569,5.36929,5.38992,5.92888
233471_at,4.6873,4.67215,4.54914,4.93252,4.52981
233472_at,3.67163,3.99629,3.78277,3.80182,3.80149
233473_x_at,5.349,5.8381,6.2364,5.20824,5.44532
233474_at,5.17854,5.33997,4.96205,5.2226,5.13027
233475_at,6.41842,6.82972,6.11486,6.36536,6.32145
233476_at,7.52137,7.73822,8.14004,7.39934,7.36581
233477_at,4.97875,5.05549,4.67946,4.71816,4.99676
233478_at,5.4823,4.93614,4.94733,5.21349,5.08125
233479_at,4.74243,4.86716,5.50093,5.0085,4.78943
233480_at,7.12555,6.77514,8.01356,6.93331,5.86017
233481_at,4.55445,4.24532,4.93052,4.53239,4.13426
233482_at,4.68524,4.57842,4.3282,4.55729,4.47887
233483_at,6.33494,6.84104,7.0553,5.97922,6.03368
233484_at,6.31963,5.99077,5.80327,6.17589,6.1205
233485_at,3.66809,3.67303,3.93018,3.78034,3.82315
233486_at,7.70451,7.15263,6.65273,6.8941,6.85096
233487_s_at,9.07575,7.33429,8.24061,6.01271,6.2878
233488_at,4.2284,3.75819,3.74058,3.9161,3.82497
233489_at,5.7049,5.6059,5.67122,5.84163,5.52001
233490_at,4.58712,5.39396,4.43171,4.4415,4.40097
233491_at,3.96548,4.12267,4.12296,3.92954,3.91338
233492_s_at,4.96261,4.39095,4.52125,4.8228,5.09315
233493_at,4.96251,5.13312,4.52215,4.72794,4.55768
233494_at,4.25003,4.36473,4.29223,4.40714,4.36527
233495_at,4.94988,4.45489,4.4089,4.43473,4.77546
233496_s_at,5.44103,5.75078,6.62474,5.63469,6.12879
233497_at,4.00602,4.22605,4.12767,3.92335,3.95053
233498_at,4.94723,4.80594,4.94785,5.82886,4.80758
233499_at,3.42177,3.36167,3.41427,3.7493,3.52301
233500_x_at,4.57052,4.74772,6.03958,5.40526,5.34997
233501_at,5.45947,5.84593,5.5499,4.78191,5.11181
233502_at,3.72256,3.90107,3.9906,3.71047,3.91172
233503_at,4.52883,4.26511,4.24759,4.75112,4.57445
233504_at,3.90434,3.77024,3.68578,3.58555,3.90144
233505_at,3.5087,3.471,3.27516,3.42561,3.30809
233506_at,8.15098,7.41503,7.19599,8.34835,7.67055
233507_at,3.98978,4.31063,4.1126,4.26416,4.11085
233508_at,4.51399,4.56093,4.40185,4.64545,4.71291
233509_at,4.13181,4.54978,4.27486,3.97142,4.1994
233510_s_at,5.45737,6.81469,7.91975,6.48985,7.42089
233511_at,6.72349,6.89563,6.7834,6.68651,6.85297
233512_at,4.06716,4.01021,4.25787,3.89029,4.30642
233513_at,4.65023,4.97227,4.8529,4.95393,4.70059
233514_x_at,3.65658,4.10582,4.04436,3.88425,4.03183
233515_at,4.68156,4.85364,4.92145,4.64259,4.49902
233516_s_at,4.34813,5.55583,4.60171,6.37002,5.24637
233517_s_at,6.58914,6.89053,6.66973,6.42832,5.95886
233518_at,3.7722,4.50701,4.62602,4.40872,5.23856
233519_at,5.15821,5.52035,5.68609,4.86989,4.93931
233520_s_at,6.35103,8.42166,7.36194,6.50158,6.92685
233521_at,5.0377,5.31332,4.8576,4.99355,5.06214
